SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
8.8.4.4,172.17.0.2,443,46170,2024-04-01 18:37:35,0.124146,1469,11832.841976382646,0,0.0,24992.090000000004,158.08886741323693,146.9,66.0,66,1.535212466071969,0.5117374886906564,1.0761665582929674,0.00144067216621,0.0379561874561974,0.0504993,0.0442605,0.0,0.493105373704861,1.3304629201306817,0.7516180908685356,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46170,443,2024-04-01 18:37:35,0.11251,6417,57034.93022842414,0,0.0,1025247.359375,1012.544991284338,802.125,83.5,66,2.129164648047326,0.7270047319737173,1.2623281798776225,0.0009243288764375,0.0304027774461067,0.04188725,0.038521,0.0,0.3321653759397955,1.3777441904526997,0.7258241456793366,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.10.167,172.17.0.2,443,42994,2024-04-01 18:37:35,1.166165,2183,1871.947794694576,0,0.0,12500.175619834708,111.80418426800809,99.22727272727272,66.0,66,0.8915750231929503,0.2971916743976501,1.126748535912129,0.1509017672355371,0.388460766661882,0.1883800909090909,0.045596,0.0,1.1026912097409116,0.4849398113685384,2.062111578708956,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.167,42994,443,2024-04-01 18:37:35,1.162849,52385,45048.84125109967,0,0.0,3875148.095663265,1968.5395844796376,1870.892857142857,1510.0,1510,0.5499907545495285,0.1833302515165095,1.0521925811860238,0.1216349377197653,0.3487620072768324,0.1566941428571428,0.042349,0.0,0.9835802679594674,0.4492867330378843,2.225750120059029,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
162.125.3.18,172.17.0.2,443,34742,2024-04-01 18:37:35,1.731401,5439,3141.386657394792,0,0.0,4151.675461218014,64.43349642242002,76.6056338028169,66.0,66,0.4937944264247595,0.1645981421415865,0.8411064986195664,0.1307583841928625,0.3616052878386356,0.9646651971830984,1.052102,0.0,-0.7254053446468371,2.6677297861130147,0.3748505584057066,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,162.125.3.18,34742,443,2024-04-01 18:37:35,1.717777,179962,104764.47175622912,0,0.0,1810330.675860067,1345.4852938104032,2168.21686746988,1928.0,1514,0.5356064504939793,0.4862311542753045,0.6205492236486784,0.0928216448209266,0.304666448466067,0.9667611927710844,1.038079,0.0,-0.7022546222728445,3.1731790541378224,0.3151413717722612,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.120.83,172.17.0.2,443,52740,2024-04-01 18:37:36,0.83979,2924,3481.8228366615463,0,0.0,8618.238751147843,92.83446962819276,88.60606060606061,66.0,66,0.7305280257408422,0.243509341913614,1.0477214424522436,0.0659776107294398,0.2568610728184398,0.4038731212121212,0.505233,0.0,-1.1838291922831474,1.5723407084638148,0.635994472837255,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.120.83,52740,443,2024-04-01 18:37:36,0.836434,134081,160300.7529583924,0,0.0,19439072.43523997,4408.976347775068,3437.974358974359,1514.0,1514,1.309129970687142,0.436376656895714,1.2824343312119364,0.0442999490632281,0.2104755307945038,0.4345259487179487,0.502775,0.0,-0.9727836441284812,2.064496272216055,0.4843796588339624,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
76.13.32.141,172.17.0.2,443,48000,2024-04-01 18:37:37,1.001106,2408,2405.339694298106,0,0.0,11081.097599999996,105.26679248461976,96.32,66.0,66,0.8640901641729978,0.2880300547243326,1.0928861345994576,0.0590242034886016,0.2429489730140911,0.21989428,0.179942,0.0,0.4933416203123782,0.9051047932902604,1.104844441674841,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,76.13.32.141,48000,443,2024-04-01 18:37:37,0.979171,45384,46349.411900474995,0,0.0,776542.3801652893,881.2164207306224,1375.2727272727273,1388.0,1388,-0.043328536876516,-0.0144428456255053,0.6407575772102622,0.025051331058876,0.1582761228324602,0.1770151818181818,0.158023,0.0,0.3599819381149281,1.1183947309952584,0.8941386902905926,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.72,172.17.0.2,443,36792,2024-04-01 18:37:37,0.952097,2200,2310.6889319050474,0,0.0,12568.09090909091,112.10749711366724,100.0,66.0,66,0.9098410242499738,0.3032803414166579,1.1210749711366723,0.1319805553806859,0.3632912817295316,0.3637053636363636,0.201028,0.0,1.343363068295231,1.0011398068923114,0.998861490788335,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.72,36792,443,2024-04-01 18:37:37,0.948931,124516,131217.12748345244,0,0.0,38839619.17146776,6232.144026855265,4611.703703703704,1266.0,66,1.610539016405856,0.7293964459286513,1.351375636264353,0.1166829461479506,0.3415888554211782,0.4439078888888888,0.60711,0.0,-1.4333205710989894,1.2995385588372066,0.7695039082909352,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
96.17.52.124,172.17.0.2,443,50302,2024-04-01 18:37:38,0.247896,5630,22711.136928389325,0,0.0,3969.53396639883,63.00423768603847,76.08108108108108,66.0,66,0.4800191916288361,0.160006397209612,0.8281196427649817,0.0015879846625933,0.0398495252492839,0.0824968783783783,0.0819595,0.0,0.0404555669120325,2.070209817113463,0.4830428257722789,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,96.17.52.124,50302,443,2024-04-01 18:37:38,0.235227,296218,1259285.7112491338,0,0.0,5931923.90869806,2435.5541276469426,3118.084210526316,2962.0,2962,0.1922571238567955,0.0640857079522651,0.7811059494239362,0.0009150992623629,0.0302506076362606,0.0716081263157894,0.070479,0.0,0.1119772200313772,2.3671632377378957,0.4224465740502199,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48426,2024-04-01 18:37:38,0.123405,1490,12074.065070296989,0,0.0,25548.8,159.83991991989987,149.0,66.0,66,1.5578085882724455,0.5192695294241486,1.0727511404020125,0.0016625628524,0.040774536814046,0.053063,0.0387815,0.0,1.0507660748028618,1.3013759111966356,0.7684174813720688,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48426,443,2024-04-01 18:37:38,0.108495,4961,45725.60947509101,0,0.0,580226.4897959183,761.7259939085171,708.7142857142857,74.0,66,2.499774029467535,0.8437604740471484,1.0747998301470711,0.0010109723042448,0.0317957906686545,0.0369324285714285,0.023526,0.0,1.2649248491227296,1.1615508781116093,0.8609179493073514,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50332,2024-04-01 18:37:38,0.107991,1494,13834.486207183932,0,0.0,25663.840000000004,160.19937577905853,149.4,66.0,66,1.561803838393648,0.5206012794645494,1.0722849784408202,0.00136026394081,0.0368817562056092,0.0442197,0.029829,0.0,1.170554345604454,1.1989586329209203,0.8340571330336772,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50332,443,2024-04-01 18:37:38,0.09812,4808,49001.222992254385,0,0.0,559387.2653061225,747.92196471699,686.8571428571429,74.0,66,2.458239649730216,0.8301095196369479,1.0889046907277309,0.000849528654204,0.0291466748395778,0.0316477142857142,0.019251,0.0,1.2759652022687291,1.0858087401016423,0.9209725093080298,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48430,2024-04-01 18:37:38,0.123185,1492,12111.864269188618,0,0.0,25605.96,160.01862391609296,149.2,66.0,66,1.5598184379518203,0.5199394793172736,1.072510884156119,0.0016980892942,0.0412078790305931,0.047717,0.0313255,0.0,1.1933276149323853,1.1579581653444089,0.8635890569523056,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48430,443,2024-04-01 18:37:38,0.113538,4936,43474.4314678786,0,0.0,576429.5510204082,759.2295772823976,705.1428571428571,74.0,66,2.493881466269991,0.8418308193822197,1.0767032092740647,0.0011437158904897,0.0338188688529021,0.0346627142857142,0.021346,0.0,1.1812974298729255,1.024951911800554,0.975655529285544,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,57798,2024-04-01 18:37:38,0.958489,1534,1600.435685751219,0,0.0,23237.338842975205,152.43798359652754,139.45454545454547,66.0,66,1.4455953245018924,0.4818651081672975,1.093101577289311,0.124776990659471,0.3532378669671062,0.2026517272727272,0.045747,0.0,1.3325699927352777,0.5736976304740237,1.7430784909704777,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57798,443,2024-04-01 18:37:38,0.946773,6464,6827.402133351922,0,0.0,526064.6172839506,725.3031209666415,718.2222222222222,93.0,66,2.5860452167459145,0.8992408875243479,1.0098589246132077,0.0824783808402222,0.2871904957344901,0.1355606666666666,0.034042,0.0,1.0604668487412772,0.472023512895056,2.118538531834383,-1,-1,-1,,-1,,-0.0,1.0,DoH
23.203.120.83,172.17.0.2,443,52756,2024-04-01 18:37:38,0.963536,3386,3514.139585858753,0,0.0,7183.827500000002,84.75746279826929,84.65,66.0,66,0.6601188633166883,0.2200396211055627,1.0012694955495485,0.1283257798498593,0.3582258782526178,0.677258875,0.854435,0.0,-1.483779947983464,1.890591707956964,0.5289349338576298,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.120.83,52756,443,2024-04-01 18:37:38,0.960275,134857,140435.8126578324,0,0.0,12381787.003915984,3518.776350368972,2544.471698113208,1514.0,1514,0.8785483322961013,0.2928494440987004,1.3829103907810163,0.0913055084745503,0.3021680136522566,0.7339986981132075,0.851235,0.0,-1.163951476562088,2.4291078636732,0.4116737733036851,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.10.167,172.17.0.2,443,43016,2024-04-01 18:37:39,0.148387,1721,11598.0510422072,0,0.0,17577.92888888889,132.58178188910003,114.73333333333332,66.0,66,1.102715606298693,0.367571868766231,1.155564630061883,0.0026163257776888,0.0511500320399595,0.0494406666666666,0.041345,0.0,0.4748188619124705,0.9665813430584465,1.0345740761308413,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.167,43016,443,2024-04-01 18:37:39,0.145495,51822,356177.18821952643,0,0.0,18543959.76,4306.2698196931415,3454.8,972.0,66,1.729664027538981,0.7869455797921834,1.246459945494136,0.0024479753789955,0.049477018695507,0.0499930666666666,0.038448,0.0,0.7000260103211347,1.0104300538869466,0.9896776092052844,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46196,2024-04-01 18:37:39,0.145956,1600,10962.207788648631,0,0.0,21713.05555555555,147.35350540640542,133.33333333333334,66.0,66,1.3708530342924514,0.4569510114308172,1.1051512905480405,0.0021546856915555,0.0464185920893294,0.0621423333333333,0.045111,0.0,1.1007227427680935,1.3387380042407284,0.7469721460302866,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46196,443,2024-04-01 18:37:39,0.133074,6541,49153.10278491666,0,0.0,539137.5061728394,734.2598355982979,726.7777777777778,93.0,66,2.5894557228287827,0.8999236315838458,1.0102948357108517,0.0013364398816543,0.0365573505830813,0.0482738888888888,0.031722,0.0,1.35829500427876,1.3204974681953532,0.757290357676067,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50344,2024-04-01 18:37:39,0.109282,1426,13048.80950202229,0,0.0,27596.469135802465,166.12185026600946,158.44444444444446,66.0,66,1.669457286258502,0.5564857620861674,1.0484548754516725,0.0014668938431111,0.0383000501711304,0.0459923333333333,0.031131,0.0,1.1640715821726573,1.2008426393133318,0.8327485777585496,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50344,443,2024-04-01 18:37:39,0.099182,4786,48254.72363937005,0,0.0,1478500.222222222,1215.9359449503177,797.6666666666666,70.0,66,1.795324835215062,0.6017312587108049,1.524365998684059,0.0009767930291388,0.0312536882485713,0.0338038333333333,0.0256955,0.0,0.7783081409955481,1.0815950125463518,0.9245604763336914,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50346,2024-04-01 18:37:39,0.142857,1489,10423.010423010424,0,0.0,25520.490000000005,159.75133802256556,148.9,66.0,66,1.556794472449865,0.5189314908166217,1.0728766824886875,0.00238717819209,0.0488587575782479,0.0513691,0.0298125,0.0,1.3236071321795375,1.051379579550948,0.9511312749930976,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50346,443,2024-04-01 18:37:39,0.132718,5031,37907.44284874697,0,0.0,591500.2040816327,769.0905044802157,718.7142857142857,74.0,66,2.514844281493286,0.848683323889713,1.0700921350350845,0.0016566132473469,0.040701514067009,0.0367742857142857,0.019251,0.0,1.2915946334651964,0.9035114923180064,1.1067927840457759,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,57810,2024-04-01 18:37:39,0.583203,1467,2515.419159366464,0,0.0,24943.21,157.93419515735027,146.7,66.0,66,1.5329169199792043,0.5109723066597348,1.076579380759034,0.04544932685421,0.2131884773016825,0.1524213,0.060083,0.0,1.2993896457546197,0.7149603108441409,1.3986790383081793,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57810,443,2024-04-01 18:37:39,0.56094,6344,11309.587478161657,0,0.0,1013650.75,1006.8022397670755,793.0,83.5,66,2.114119253938519,0.7220881830459495,1.2696119038676867,0.0303601401031093,0.1742416141543385,0.102334875,0.044622,0.0,0.9936697719445968,0.5873159262020756,1.7026611324276155,-1,-1,-1,,-1,,-0.0,1.0,DoH
23.206.214.41,172.17.0.2,443,38196,2024-04-01 18:37:39,1.280022,2502,1954.6539043860184,0,0.0,12322.354166666666,111.0060996822547,104.25,66.0,66,1.0337269783233705,0.3445756594411234,1.0648067115803808,0.1654009286624982,0.4066951298731007,0.3697547916666666,0.4821985,0.0,-0.8294447123211333,0.9091694601359982,1.0999049614473575,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.41,38196,443,2024-04-01 18:37:39,1.277218,55018,43076.43644233013,0,0.0,5785587.29678639,2405.3247798969664,2392.086956521739,1514.0,1514,1.0951788679772625,0.3650596226590873,1.0055340059186126,0.1290585438503175,0.3592471904557049,0.3524318260869565,0.479424,0.0,-1.0604857375665535,0.9810287608370626,1.0193381070160983,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.67,172.17.0.2,443,49344,2024-04-01 18:37:40,0.895834,2304,2571.905062768325,0,0.0,13843.8231292517,117.65977702363584,109.71428571428572,66.0,66,1.1145937928856755,0.3715312642952252,1.0724198426633471,0.1315527149433786,0.3627019643500413,0.4103749523809523,0.681451,0.0,-2.2421387882870727,1.1314384610966763,0.8838306583910218,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.67,49344,443,2024-04-01 18:37:40,0.893008,54823,61391.3873111999,0,0.0,9691348.3275,3113.0930483202715,2741.15,1274.0,66,1.4138510901159498,0.8593222105723528,1.1356886884410815,0.1177414187976475,0.3431346948322881,0.40076705,0.4806415,0.0,-0.6983361158425534,1.1679584024456648,0.8561948763809003,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46208,2024-04-01 18:37:41,0.507169,1601,3156.7386807947646,0,0.0,21735.74305555556,147.43046854553356,133.41666666666666,66.0,66,1.371833122388372,0.4572777074627907,1.1050378654256108,0.0289443372404097,0.1701303536715589,0.1302065833333333,0.0545085,0.0,1.3348250038815024,0.7653342306258912,1.3066186771525934,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46208,443,2024-04-01 18:37:41,0.494597,6661,13467.530130591167,0,0.0,561879.4320987654,749.586173897815,740.1111111111111,93.0,66,2.589873454093324,0.8993110259835277,1.0128022166461996,0.0204287116861728,0.1429290442358474,0.0977477777777777,0.041535,0.0,1.1798744911150665,0.6838902358885435,1.4622229526361803,-1,-1,-1,,-1,,-0.0,1.0,DoH
35.186.224.25,172.17.0.2,443,56506,2024-04-01 18:37:41,0.444678,1433,3222.556546534796,0,0.0,24222.410000000003,155.6355036616003,143.3,66.0,66,1.4900199154058211,0.4966733051352737,1.0860816724466176,0.030291279959,0.1740439023895982,0.136543,0.0352335,0.0,1.746274910106614,0.7845319377771003,1.2746453673172424,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.186.224.25,56506,443,2024-04-01 18:37:41,0.432624,5322,12301.675357816488,0,0.0,973143.6326530612,986.4804268981018,760.2857142857143,74.0,66,2.087073485412207,0.7038008006594036,1.2975127749505284,0.0239712576986938,0.154826540679219,0.1136421428571428,0.022644,0.0,1.763227592464514,0.7339965251345048,1.3624042699885397,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.53.107,172.17.0.2,443,38638,2024-04-01 18:37:41,0.154651,1740,11251.13966285378,0,0.0,17673.466666666667,132.94159118449977,116.0,66.0,66,1.128315064258755,0.376105021419585,1.1460481998663774,0.0032311170994666,0.0568429160007354,0.056221,0.031921,0.0,1.2824817079943047,0.989059041222878,1.011061987526644,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.53.107,38638,443,2024-04-01 18:37:41,0.151813,13200,86949.07550736761,0,0.0,1848833.836734694,1359.7182931529214,942.8571428571428,353.0,66,1.3014250359669264,0.6448814782243477,1.442125462434917,0.002574769092102,0.0507421825713285,0.0495915714285714,0.0315745,0.0,1.0652126405823044,0.9773243663466836,1.023201747990874,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48456,2024-04-01 18:37:41,0.095471,1360,14245.163452776236,0,0.0,29844.25,172.75488415671495,170.0,70.0,66,1.736564505625522,0.6020090286168476,1.0162052009218527,0.0010420159319843,0.0322802715599539,0.037357375,0.029861,0.0,0.6966832654499528,1.1572819308727411,0.8640936778870035,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48456,443,2024-04-01 18:37:41,0.085635,4786,55888.36340281426,0,0.0,1478500.222222222,1215.9359449503177,797.6666666666666,70.0,66,1.795324835215062,0.6017312587108049,1.524365998684059,0.0007083294275555,0.0266144589942301,0.0310153333333333,0.024986,0.0,0.6796305723862881,1.165356520681383,0.8581064955257647,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.8.81,172.17.0.2,443,33702,2024-04-01 18:37:41,0.494343,2115,4278.40588417354,0,0.0,13015.537414965987,114.08565823523124,100.71428571428572,66.0,66,0.9128479315789788,0.3042826438596596,1.1327654009171897,0.0270687782574421,0.1645259197131022,0.0909567142857142,0.029313,0.0,1.1240243675867176,0.5528412449802631,1.8088375443762357,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.81,33702,443,2024-04-01 18:37:41,0.491207,96460,196373.4230171801,0,0.0,19412725.17460317,4405.987423336926,4593.333333333333,3478.0,66,0.7594211418483502,1.027541138532008,0.959213517417328,0.0268713410742494,0.1639248031087712,0.0899845238095238,0.02718,0.0,1.149390256113657,0.5489378184570101,1.8216999564920937,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
185.146.173.20,172.17.0.2,443,39374,2024-04-01 18:37:41,0.521869,2621,5022.333190896566,0,0.0,10022.73852040816,100.11362804537733,93.60714285714286,66.0,66,0.8272742701312262,0.2757580900437421,1.069508426276446,0.0257469591741581,0.1604585902161618,0.3288546428571428,0.394723,0.0,-1.23150197918583,2.049467357366945,0.4879316552202865,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,185.146.173.20,39374,443,2024-04-01 18:37:41,0.509724,81556,160000.31389536298,0,0.0,5538926.9134948095,2353.49249276364,2398.705882352941,1457.0,1457,1.2003937364343864,0.4001312454781288,0.9811509239536484,0.0142708725785406,0.1194607574835379,0.3462014411764705,0.3825115,0.0,-0.9118490353252546,2.8980348732861363,0.3450614101362007,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.162.162.176,172.17.0.2,443,55712,2024-04-01 18:37:42,0.157045,1548,9857.047343118214,0,0.0,20975.83333333333,144.83036053719306,129.0,66.0,66,1.304975001781232,0.4349916672604107,1.1227159731565353,0.0027119039251875,0.0520759438242601,0.05799875,0.032964,0.0,1.4422062181619422,1.1137340149940909,0.8978804512900735,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.162.162.176,55712,443,2024-04-01 18:37:42,0.146059,7815,53505.77506350174,0,0.0,933940.45,966.4059447250931,781.5,152.5,66,1.952595604672922,0.7403721012948997,1.236603896001399,0.00161757568201,0.0402190959869811,0.0430323,0.0272585,0.0,1.1765903444303647,1.0699469727994264,0.934625757558418,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57830,2024-04-01 18:37:42,0.164626,1533,9312.01632791904,0,0.0,23213.86776859504,152.36097849710416,139.36363636363637,66.0,66,1.444535938676006,0.4815119795586687,1.093262076626318,0.0026894187344462,0.0518596059997208,0.0621030909090909,0.044633,0.0,1.0106184132512472,1.1975233847597149,0.835056761919227,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57830,443,2024-04-01 18:37:42,0.153002,6481,42358.92341276585,0,0.0,1036253.609375,1017.9654264143747,810.125,83.5,66,2.141403768179309,0.7309924096548787,1.2565535274363522,0.0018261183109843,0.0427331055621326,0.046883375,0.0383825,0.0,0.5967884773298288,1.0971207073128104,0.9114767348155434,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46224,2024-04-01 18:37:42,0.164342,1540,9370.702559297075,0,0.0,23381.636363636364,152.9105502038246,140.0,66.0,66,1.4518291883985863,0.4839430627995288,1.0922182157416045,0.0029360115373223,0.054184975199056,0.0700526363636363,0.04961,0.0,1.1318249914411243,1.2928424550585895,0.7734894503868078,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46224,443,2024-04-01 18:37:42,0.151197,6552,43334.19313875275,0,0.0,1049612.75,1024.506100518684,819.0,83.5,66,2.1537207039400736,0.7349883027722074,1.2509231996565129,0.001872085279,0.0432676008001368,0.055422,0.0426335,0.0,0.8867027357772674,1.280912252472865,0.7806936018212409,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.10.114,172.17.0.2,443,37976,2024-04-01 18:37:42,0.12407,1922,15491.254936729263,0,0.0,15020.395061728395,122.55772134683475,106.77777777777776,66.0,66,0.998169123813371,0.3327230412711236,1.1477830303033432,0.0015959683334722,0.039949572381594,0.0351921666666666,0.020835,0.0,1.0781467092710186,0.8809147274597796,1.1351836549306156,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.114,37976,443,2024-04-01 18:37:42,0.121056,86146,711621.0679355009,0,0.0,29856230.87654321,5464.085548062293,4785.888888888889,2345.5,66,1.339870432530644,0.8638021581786333,1.141707564659082,0.00153555213025,0.0391861216535905,0.0341858333333333,0.0191345,0.0,1.1522957132416956,0.8723964477918913,1.1462678493603269,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,50374,2024-04-01 18:37:42,0.147857,1425,9637.69047119852,0,0.0,27566.666666666664,166.03212540549694,158.33333333333334,66.0,66,1.6683518284397578,0.556117276146586,1.0486239499294543,0.0027467125600246,0.0524090885250324,0.0536555555555555,0.029197,0.0,1.4000561492615882,1.0237834136330708,0.9767690965526864,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50374,443,2024-04-01 18:37:42,0.13799,4779,34632.94441626205,0,0.0,1476956.5833333333,1215.3010258093807,796.5,70.0,66,1.7933828357862782,0.6010856442036596,1.5258016645441064,0.0020603001598888,0.0453905294074533,0.0390786666666666,0.023809,0.0,1.0092193371174454,0.8609431786061023,1.1615168397280708,-1,-1,-1,,-1,,-0.0,1.0,DoH
199.232.208.194,172.17.0.2,443,42518,2024-04-01 18:37:42,0.759835,1590,2092.559568853764,0,0.0,19877.59763313609,140.98793435303637,122.3076923076923,66.0,66,1.198138533614447,0.3993795112048157,1.1527315387355177,0.0947967620636686,0.3078908281577556,0.1990118461538461,0.016324,0.0,1.7800580216722928,0.6463714666156842,1.5470979949592578,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,199.232.208.194,42518,443,2024-04-01 18:37:42,0.757142,28029,37019.47587110476,0,0.0,11998931.020833334,3463.9473178490075,2335.75,82.0,66,1.951891694530304,0.655249572735834,1.483012872888369,0.0990977217610763,0.3147979062209219,0.2137529166666666,0.045839,0.0,1.6002067994902072,0.6790163226710187,1.4727186469779412,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
69.147.65.252,172.17.0.2,443,35014,2024-04-01 18:37:42,0.772482,5639,7299.846468914487,0,0.0,3936.512965668372,62.74163661930068,76.20270270270271,66.0,66,0.4878436355403011,0.1626145451801003,0.8233518549083614,0.0414813386931572,0.2036696803482472,0.4330226081081081,0.3904025,0.0,0.6277828104099769,2.126102458489151,0.4703442188344107,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,69.147.65.252,35014,443,2024-04-01 18:37:42,0.76297,317264,415827.62100737914,0,0.0,17218711.402892563,4149.543517411592,3605.272727272728,1514.0,1388,1.511929723231743,0.5343413601927522,1.1509652199184908,0.0321279583906647,0.1792427359495072,0.41094125,0.3804695,0.0,0.5100081156189878,2.292652183772526,0.4361760615404446,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.8.81,172.17.0.2,443,33720,2024-04-01 18:37:43,0.104348,2049,19636.217272971207,0,0.0,13603.0475,116.63210321348063,102.45,66.0,66,0.9375634751252696,0.3125211583750898,1.138429509160377,0.0009159560834475,0.0302647663702778,0.03445495,0.0275385,0.0,0.6855942565734572,1.1384508830650426,0.8783865996113136,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.81,33720,443,2024-04-01 18:37:43,0.101091,96460,954189.7893976714,0,0.0,19636421.17460317,4431.300167513275,4593.333333333333,4907.0,66,-0.212353026070916,1.0216715551169602,0.9647242744949076,0.0008227109400589,0.0286829381350474,0.0327118095238095,0.024764,0.0,0.8312756684537318,1.140462297474305,0.8768374037569009,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48478,2024-04-01 18:37:43,0.092412,1433,15506.64415876726,0,0.0,27810.61728395061,166.76515608468878,159.22222222222223,66.0,66,1.6770089941608834,0.5590029980536279,1.0473736250957424,0.0008664956325432,0.0294362978742777,0.0356461111111111,0.02909,0.0,0.6681659975495781,1.2109576843988812,0.8257926869644496,-1,-1,-1,,-1,,-0.0,1.0,DoH
